Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Document Type
Eda Marchetti; Anikó Costa; Sanaz Nikghadam-Hojjati; José Barata; Antonello Calabrò,Eda Marchetti; Anikó Costa; Sanaz Nikghadam-Hojjati; José Barata; Antonello Calabrò,,Toward Cybersecure-by-Design Manufacturing Systems: A Taxonomy of Hardware-Based Approaches for Software Cybersecurity Violation Detection,2026,Innovative Intelligent Industrial Production and Logistics,,,,,,,10.1007/978-3-032-15576-4_24,https://link.springer.com/chapter/10.1007/978-3-032-15576-4_24,Conference Paper
Gerardo Vilchis; Rosario Baltazar; Arnulfo AlanisJ. Francisco-Mosiño; Miguel Angel Casillas-Araiza,Gerardo Vilchis; Rosario Baltazar; Arnulfo AlanisJ. Francisco-Mosiño; Miguel Angel Casillas-Araiza,,Designing a BCI Platform with Embedded ANN as an Aid for Autism Spectrum Disorder (ASD) Diagnosis: A Preliminary Study,2023,Agents and Multi-agent Systems: Technologies and Applications 2023,,,,,,,10.1007/978-981-99-3068-5_23,https://link.springer.com/chapter/10.1007/978-981-99-3068-5_23,Conference Paper
L. Angel PrabhaN. Ramadass,L. Angel PrabhaN. Ramadass,,Power reduction using Unified techniques in Switch-tail Ring counter for sequential circuits,2023,Analog Integrated Circuits and Signal Processing,,,,,,,10.1007/s10470-023-02226-z,https://link.springer.com/article/10.1007/s10470-023-02226-z,Journal Article
Gaetano Raia; Gianluca Rigano; David Vincenzoni; Maurizio Martina,Gaetano Raia; Gianluca Rigano; David Vincenzoni; Maurizio Martina,,A Case Study on Formal Equivalence Verification Between a C/C++ Model and Its RTL Design,2025,Formal Methods,,,,,,,10.1007/978-3-031-71177-0_23,https://link.springer.com/chapter/10.1007/978-3-031-71177-0_23,Conference Paper
H. S. LaxmisagarM. C. Hanumantharaju,H. S. LaxmisagarM. C. Hanumantharaju,,FPGA implementation of breast cancer detection using SVM linear classifier,2023,Multimedia Tools and Applications,,,,,,,10.1007/s11042-023-15121-6,https://link.springer.com/article/10.1007/s11042-023-15121-6,Journal Article
Juan José Sánchez-Gil; Aurora Sáez Manzano; Juan José Ochoa-Sepúlveda; Laura Muñoz-Millán; David Cáceres-Gómez; Rafael López-Luque; Eduardo Cañete-Carmona,Juan José Sánchez-Gil; Aurora Sáez Manzano; Juan José Ochoa-Sepúlveda; Laura Muñoz-Millán; David Cáceres-Gómez; Rafael López-Luque; Eduardo Cañete-Carmona,,Hardware and software design trends and considerations in gamified stroke rehabilitation: Results from a systematic review,2026,Medical & Biological Engineering & Computing,,,,,,,10.1007/s11517-026-03518-y,https://link.springer.com/article/10.1007/s11517-026-03518-y,Journal Article
Junying Huang; Rongliang Fu; Xiaochun Ye; Dongrui Fan,Junying Huang; Rongliang Fu; Xiaochun Ye; Dongrui Fan,,"A survey on superconducting computing technology: circuits, architectures and design tools",2022,CCF Transactions on High Performance Computing,,,,,,,10.1007/s42514-022-00089-w,https://link.springer.com/article/10.1007/s42514-022-00089-w,Journal Article
Kriz Moses; Isprash Chauhan; Bhupendra; Hitarth Kankar; Ankur Miglani,Kriz Moses; Isprash Chauhan; Bhupendra; Hitarth Kankar; Ankur Miglani,,The characterization of damages and their severity in milled rice by applying unsupervised learning to a high-magnification image dataset,2025,Journal of Food Measurement and Characterization,,,,,,,10.1007/s11694-025-03520-2,https://link.springer.com/article/10.1007/s11694-025-03520-2,Journal Article
Dilip Singh; Rajeevan Chandel,Dilip Singh; Rajeevan Chandel,,FPGA-Based Hardware-Accelerated Design of Linear Prediction Analysis for Real-Time Speech Signal,2023,Arabian Journal for Science and Engineering,,,,,,,10.1007/s13369-023-07926-2,https://link.springer.com/article/10.1007/s13369-023-07926-2,Journal Article
Yuan He; Yi-Miao Sun; Xiu-Zhen Guo,Yuan He; Yi-Miao Sun; Xiu-Zhen Guo,,RF Computing: A New Realm of IoT Research,2025,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-025-5484-y,https://link.springer.com/article/10.1007/s11390-025-5484-y,Journal Article
Sathiya A.Sridevi A.,Sathiya A.Sridevi A.,,Modified vedic multiplier architecture using Nikhilam and Karatsuba algorithms with hybrid adders for enhanced performance,2026,Scientific Reports,,,,,,,10.1038/s41598-025-30966-7,https://link.springer.com/article/10.1038/s41598-025-30966-7,Journal Article
Soulef Bouaafia; Randa Khemiri; Seifeddine Messaoud; Fatma Ezahra Sayadi,Soulef Bouaafia; Randa Khemiri; Seifeddine Messaoud; Fatma Ezahra Sayadi,,Deep CNN Co-design for HEVC CU Partition Prediction on FPGA–SoC,2022,Neural Processing Letters,,,,,,,10.1007/s11063-022-10765-1,https://link.springer.com/article/10.1007/s11063-022-10765-1,Journal Article
Kattekola NareshY. Padma Sai; Ch. Ganesh; Shubhankar Majumdar,Kattekola NareshY. Padma Sai; Ch. Ganesh; Shubhankar Majumdar,,Design of Logic Level Pruning Approximate Arithmetic Circuits Using TIGFET,2025,"Circuits, Systems, and Signal Processing",,,,,,,10.1007/s00034-025-03102-z,https://link.springer.com/article/10.1007/s00034-025-03102-z,Journal Article
Fengxuan Gao; Chunliang Zhao; Dunwei Gong; Zhiqiang Yan; Huaiyu Zhao; Qiming Zheng,Fengxuan Gao; Chunliang Zhao; Dunwei Gong; Zhiqiang Yan; Huaiyu Zhao; Qiming Zheng,,A Domain Knowledge-Injected Constrained Multi-Objective Evolutionary Algorithm for Analog Integrated Circuit Design,2025,"Circuits, Systems, and Signal Processing",,,,,,,10.1007/s00034-025-03415-z,https://link.springer.com/article/10.1007/s00034-025-03415-z,Journal Article
Rijoy Mukherjee; Sree Ranjani Rajendran; Rajat Subhra Chakraborty,Rijoy Mukherjee; Sree Ranjani Rajendran; Rajat Subhra Chakraborty,,A comprehensive survey of physical and logic testing techniques for Hardware Trojan detection and prevention,2022,Journal of Cryptographic Engineering,,,,,,,10.1007/s13389-022-00295-w,https://link.springer.com/article/10.1007/s13389-022-00295-w,Journal Article
Yafei Liu; Xiangyu Li; Shouyi Yin,Yafei Liu; Xiangyu Li; Shouyi Yin,,Review of chiplet-based design: system architecture and interconnection,2024,Science China Information Sciences,,,,,,,10.1007/s11432-023-3926-8,https://link.springer.com/article/10.1007/s11432-023-3926-8,Journal Article
Joy Acharya; Paawan Sharma; Mohendra Roy,Joy Acharya; Paawan Sharma; Mohendra Roy,,"Optimized RC-PUF Design for IoT Security: Evaluation of the Impact of ADC Bit Selection and Time Delay on Uniqueness, Reliability, and Statistical Randomness",2025,Journal of Hardware and Systems Security,,,,,,,10.1007/s41635-025-00169-7,https://link.springer.com/article/10.1007/s41635-025-00169-7,Journal Article
Xiaoliang Lv; Qiaozhu Zhai; Jianchen Hu; Yuhang Zhu; Jinhui Liu; Xiaohong Guan,Xiaoliang Lv; Qiaozhu Zhai; Jianchen Hu; Yuhang Zhu; Jinhui Liu; Xiaohong Guan,,An efficient binary programming method for black-box optimization and its application in processor design,2024,Science China Information Sciences,,,,,,,10.1007/s11432-023-3963-7,https://link.springer.com/article/10.1007/s11432-023-3963-7,Journal Article
Neng Hou; Xiaohu Yan; Fazhi He,Neng Hou; Xiaohu Yan; Fazhi He,,"A survey on partitioning models, solution algorithms and algorithm parallelization for hardware/software co-design",2019,Design Automation for Embedded Systems,,,,,,,10.1007/s10617-019-09220-7,https://link.springer.com/article/10.1007/s10617-019-09220-7,Journal Article
Tolulope A. Odetola; Katie M. Groves; Yousufuddin Mohammed; Faiq Khalid; Syed Rafay Hasan,Tolulope A. Odetola; Katie M. Groves; Yousufuddin Mohammed; Faiq Khalid; Syed Rafay Hasan,,2L-3W: 2-Level 3-Way Hardware–Software Co-verification for the Mapping of Convolutional Neural Network (CNN) onto FPGA Boards,2021,SN Computer Science,,,,,,,10.1007/s42979-021-00954-5,https://link.springer.com/article/10.1007/s42979-021-00954-5,Journal Article
Joaquín Gracia-Morán; Juan-Carlos Ruiz; David de Andrés; Luis-J. Saiz-Adalid,Joaquín Gracia-Morán; Juan-Carlos Ruiz; David de Andrés; Luis-J. Saiz-Adalid,,Can C-Based ECC Models Leverage High-Level Synthesis? Evaluating Description Variants for Efficient Circuit Implementations,2026,"Computer Safety, Reliability, and Security",,,,,,,10.1007/978-3-032-01241-8_10,https://link.springer.com/chapter/10.1007/978-3-032-01241-8_10,Conference Paper
Weisong Shi; Zheng Dong; Peipei Zhou,Weisong Shi; Zheng Dong; Peipei Zhou,,Physical Intelligence on the Edge: A Vision for the Decade Ahead,2026,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-026-6292-8,https://link.springer.com/article/10.1007/s11390-026-6292-8,Journal Article
Wenyu Luo; Yu Feng; Jiahui Xu; Chunyu Zhao; Xia Shao; Li Xu,Wenyu Luo; Yu Feng; Jiahui Xu; Chunyu Zhao; Xia Shao; Li Xu,,Millimeter-wave radar-enabled multi-user beamforming optimization for reconfigurable intelligent surfaces,2025,"Signal, Image and Video Processing",,,,,,,10.1007/s11760-025-04428-6,https://link.springer.com/article/10.1007/s11760-025-04428-6,Journal Article
Yi Huang; Takashi Ando; Abu Sebastian; Meng-Fan ChangJ. Joshua Yang; Qiangfei Xia,Yi Huang; Takashi Ando; Abu Sebastian; Meng-Fan ChangJ. Joshua Yang; Qiangfei Xia,,Memristor-based hardware accelerators for artificial intelligence,2024,Nature Reviews Electrical Engineering,,,,,,,10.1038/s44287-024-00037-6,https://link.springer.com/article/10.1038/s44287-024-00037-6,Journal Article
Gen Li; Wenhai Li; Tianzhu Wen; Weichao Sun; Xi Tang,Gen Li; Wenhai Li; Tianzhu Wen; Weichao Sun; Xi Tang,,High-Dimensional Feature Fault Diagnosis Method Based on HEFS-LGBM,2024,Journal of Electronic Testing,,,,,,,10.1007/s10836-024-06134-6,https://link.springer.com/article/10.1007/s10836-024-06134-6,Journal Article
Peng Qu; Xing-Long Ji; Jia-Jie Chen; Meng Pang; Yu-Chen Li; Xiao-Yi Liu; You-Hui Zhang,Peng Qu; Xing-Long Ji; Jia-Jie Chen; Meng Pang; Yu-Chen Li; Xiao-Yi Liu; You-Hui Zhang,,Research on General-Purpose Brain-Inspired Computing Systems,2024,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-023-4002-3,https://link.springer.com/article/10.1007/s11390-023-4002-3,Journal Article
Bryan Martins Lima; Naiara Sachetti; Augusto Berndt; Cristina Meinhardt; Jonata Tyska Carvalho,Bryan Martins Lima; Naiara Sachetti; Augusto Berndt; Cristina Meinhardt; Jonata Tyska Carvalho,,Adaptive Batch Size CGP: Improving Accuracy and Runtime for CGP Logic Optimization Flow,2023,Genetic Programming,,,,,,,10.1007/978-3-031-29573-7_10,https://link.springer.com/chapter/10.1007/978-3-031-29573-7_10,Conference Paper
Aravind Kannan; Aftaab Siddiqui; Ruchi Gajjar; Manish I. Patel; Dipesh Panchal,Aravind Kannan; Aftaab Siddiqui; Ruchi Gajjar; Manish I. Patel; Dipesh Panchal,,Aspect Ratio Estimation of a Two-Stage Operational Amplifier,2023,"VLSI, Communication and Signal Processing",,,,,,,10.1007/978-981-99-0973-5_40,https://link.springer.com/chapter/10.1007/978-981-99-0973-5_40,Conference Paper
Eric H. Pollmann; Heyu Yin; Ilke Uguz; Agrita Dubey; Katie E. Wingel; John S. Choi; Sajjad Moazeni; Yatin Gilhotra; Victoria Andino-Pavlovsky; Adam Banees; Abhinav Parihar; Vivek Boominathan; Jacob T. Robinson; Ashok Veeraraghavan; Vincent A. Pieribone; Bijan Pesaran; Kenneth L. Shepard,Eric H. Pollmann; Heyu Yin; Ilke Uguz; Agrita Dubey; Katie E. Wingel; John S. Choi; Sajjad Moazeni; Yatin Gilhotra; Victoria Andino-Pavlovsky; Adam Banees; Abhinav Parihar; Vivek Boominathan; Jacob T. Robinson; Ashok Veeraraghavan; Vincent A. Pieribone; Bijan Pesaran; Kenneth L. Shepard,,A subdural CMOS optical device for bidirectional neural interfacing,2024,Nature Electronics,,,,,,,10.1038/s41928-024-01209-w,https://link.springer.com/article/10.1038/s41928-024-01209-w,Journal Article
Sigrid Eldh,Sigrid Eldh,,On Technical Debt in Software Testing - Observations from Industry,2022,"Leveraging Applications of Formal Methods, Verification and Validation. Software Engineering",,,,,,,10.1007/978-3-031-19756-7_17,https://link.springer.com/chapter/10.1007/978-3-031-19756-7_17,Conference Paper
Mo Zou; Ming-Zhe Zhang; Ru-Jia Wang; Xian-He Sun; Xiao-Chun Ye; Dong-Rui Fan; Zhi-Min Tang,Mo Zou; Ming-Zhe Zhang; Ru-Jia Wang; Xian-He Sun; Xiao-Chun Ye; Dong-Rui Fan; Zhi-Min Tang,,Skyway: Accelerate Graph Applications with a Dual-Path Architecture and Fine-Grained Data Management,2024,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-023-2939-x,https://link.springer.com/article/10.1007/s11390-023-2939-x,Journal Article
Hong-Na Geng; Fang Lyu; Ming Zhong; Hui-Min Cui; Jingling Xue; Xiao-Bing Feng,Hong-Na Geng; Fang Lyu; Ming Zhong; Hui-Min Cui; Jingling Xue; Xiao-Bing Feng,,Automatic Target Description File Generation,2023,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-022-1919-x,https://link.springer.com/article/10.1007/s11390-022-1919-x,Journal Article
Sadia Sultana Chowa; Riasad Alvi; Subhey Sadi Rahman; Md Abdur Rahman; Mohaimenul Azam Khan Raiaan; Md Rafiqul Islam; Mukhtar Hussain; Sami Azam,Sadia Sultana Chowa; Riasad Alvi; Subhey Sadi Rahman; Md Abdur Rahman; Mohaimenul Azam Khan Raiaan; Md Rafiqul Islam; Mukhtar Hussain; Sami Azam,,From language to action: a review of large language models as autonomous agents and tool users,2026,Artificial Intelligence Review,,,,,,,10.1007/s10462-025-11471-9,https://link.springer.com/article/10.1007/s10462-025-11471-9,Journal Article
Yuzhao Wang; Junqing Yu; Zhibin Yu,Yuzhao Wang; Junqing Yu; Zhibin Yu,,Resource scheduling techniques in cloud from a view of coordination: a holistic survey,2023,Frontiers of Information Technology & Electronic Engineering,,,,,,,10.1631/FITEE.2100298,https://link.springer.com/article/10.1631/FITEE.2100298,Journal Article
Frank Brückerhoff-Plückelmann; Anna P. Ovvyan; Akhil Varri; Hendrik Borras; Bernhard Klein; Lennart MeyerC. David Wright; Harish Bhaskaran; Ghazi Sarwat Syed; Abu Sebastian; Holger Fröning; Wolfram Pernice,Frank Brückerhoff-Plückelmann; Anna P. Ovvyan; Akhil Varri; Hendrik Borras; Bernhard Klein; Lennart MeyerC. David Wright; Harish Bhaskaran; Ghazi Sarwat Syed; Abu Sebastian; Holger Fröning; Wolfram Pernice,,Probabilistic photonic computing for AI,2025,Nature Computational Science,,,,,,,10.1038/s43588-025-00800-1,https://link.springer.com/article/10.1038/s43588-025-00800-1,Journal Article
Wan Xu; Tingwei Chen; Di Xiao,Wan Xu; Tingwei Chen; Di Xiao,,Time-varying multi-objective region iterative learning motion control,2022,Journal of Mechanical Science and Technology,,,,,,,10.1007/s12206-022-1236-x,https://link.springer.com/article/10.1007/s12206-022-1236-x,Journal Article
Hao Wang; Bin Sun; Shuzhi Sam Ge; Jie Su; Ming Liang Jin,Hao Wang; Bin Sun; Shuzhi Sam Ge; Jie Su; Ming Liang Jin,,On non-von Neumann flexible neuromorphic vision sensors,2024,npj Flexible Electronics,,,,,,,10.1038/s41528-024-00313-3,https://link.springer.com/article/10.1038/s41528-024-00313-3,Journal Article
Gang Wu; Jinglei Yang; Hao Yang,Gang Wu; Jinglei Yang; Hao Yang,,Real-time low-power binocular stereo vision based on FPGA,2021,Journal of Real-Time Image Processing,,,,,,,10.1007/s11554-021-01158-z,https://link.springer.com/article/10.1007/s11554-021-01158-z,Journal Article
Umair F. Siddiqi; Ka Chuen Cheng; Gary Grewal; Shawki Areibi,Umair F. Siddiqi; Ka Chuen Cheng; Gary Grewal; Shawki Areibi,,Enhancing K-Way Circuit Partitioning: A Deep Reinforcement Learning Methodology,2024,"Optimization, Learning Algorithms and Applications",,,,,,,10.1007/978-3-031-77426-3_10,https://link.springer.com/chapter/10.1007/978-3-031-77426-3_10,Conference Paper
Theodora Sanida; Minas Dasygenis,Theodora Sanida; Minas Dasygenis,,MiniTomatoNet: a lightweight CNN for tomato leaf disease recognition on heterogeneous FPGA-SoC,2024,The Journal of Supercomputing,,,,,,,10.1007/s11227-024-06301-8,https://link.springer.com/article/10.1007/s11227-024-06301-8,Journal Article
Zhengjun Liu; Yuxiao Fang; Qing Liu; Bobo Tian; Chun Zhao,Zhengjun Liu; Yuxiao Fang; Qing Liu; Bobo Tian; Chun Zhao,,"Synaptic Plasticity Engineering for Neural Precision, Temporal Learning, and Scalable Neuromorphic Systems",2026,Nano-Micro Letters,,,,,,,10.1007/s40820-025-02028-0,https://link.springer.com/article/10.1007/s40820-025-02028-0,Journal Article
V. KarthikeyanK. Subbulakshmi,V. KarthikeyanK. Subbulakshmi,,3D NoC-enabled spiking neural networks: a high-performance computing paradigm,2025,Evolving Systems,,,,,,,10.1007/s12530-025-09721-w,https://link.springer.com/article/10.1007/s12530-025-09721-w,Journal Article
Md Kawser Bepary; Tao Zhang; Jingbo Zhou; Fahim Rahman; Farimah Farahmandi; Mark Tehranipoor,Md Kawser Bepary; Tao Zhang; Jingbo Zhou; Fahim Rahman; Farimah Farahmandi; Mark Tehranipoor,,Towards Efficient Gate-Level Electromagnetic Side-Channel Leakage Modeling and Vulnerability Assessment,2025,Journal of Hardware and Systems Security,,,,,,,10.1007/s41635-025-00161-1,https://link.springer.com/article/10.1007/s41635-025-00161-1,Journal Article
Alessandro Veronesi; Davide Bertozzi; Milos Krstic,Alessandro Veronesi; Davide Bertozzi; Milos Krstic,,Assessing the Configuration Space of the Open Source NVDLA Deep Learning Accelerator on a Mainstream MPSoC Platform,2021,VLSI-SoC: Design Trends,,,,,,,10.1007/978-3-030-81641-4_5,https://link.springer.com/chapter/10.1007/978-3-030-81641-4_5,Conference Paper
Mahdi Shafiei; Hassan Daryanavard; Ahmad Hatam,Mahdi Shafiei; Hassan Daryanavard; Ahmad Hatam,,Scalable and custom-precision floating-point hardware convolution core for using in AI edge processors,2023,Journal of Real-Time Image Processing,,,,,,,10.1007/s11554-023-01352-1,https://link.springer.com/article/10.1007/s11554-023-01352-1,Journal Article
Hamid Nasiri; Armin Darjani; Nima Kavand; Maziar Goudarzi,Hamid Nasiri; Armin Darjani; Nima Kavand; Maziar Goudarzi,,H-Storm: A Hybrid CPU-FPGA Architecture to Accelerate Apache Storm,2023,Journal of Grid Computing,,,,,,,10.1007/s10723-023-09692-9,https://link.springer.com/article/10.1007/s10723-023-09692-9,Journal Article
Vinod Kumar Verma; Manpreet Kaur; Klimis Ntalianis; Carlos Moreno; Chao-Tung YangMónica Karel Huerta; Vimal Rau Aparow,Vinod Kumar Verma; Manpreet Kaur; Klimis Ntalianis; Carlos Moreno; Chao-Tung YangMónica Karel Huerta; Vimal Rau Aparow,,Sensor enabled internet of things based evaluations on novel pioneering trustworthy accord system,2025,Cluster Computing,,,,,,,10.1007/s10586-025-05362-5,https://link.springer.com/article/10.1007/s10586-025-05362-5,Journal Article
Joshua Fryer; Paulo Garcia,Joshua Fryer; Paulo Garcia,,"The Good, the Bad and the Ugly: Practices and Perspectives on Hardware Acceleration for Embedded Image Processing",2023,Journal of Signal Processing Systems,,,,,,,10.1007/s11265-023-01885-5,https://link.springer.com/article/10.1007/s11265-023-01885-5,Journal Article
Kshitiz Badola; Deepesh Sengar; Pooja Mudgil,Kshitiz Badola; Deepesh Sengar; Pooja Mudgil,,Song/Music Recommendation Using Convolutional Neural Network and Keylogger,2022,Proceedings of Data Analytics and Management,,,,,,,10.1007/978-981-16-6289-8_57,https://link.springer.com/chapter/10.1007/978-981-16-6289-8_57,Conference Paper
Thomas Moragues; Diana Arguijo; Thomas Beneyton; Cyrus Modavi; Karolis Simutis; Adam R. Abate; Jean-Christophe Baret; Andrew J. de; Mello; Douglas Densmore; Andrew D. Griffiths,Thomas Moragues; Diana Arguijo; Thomas Beneyton; Cyrus Modavi; Karolis Simutis; Adam R. Abate; Jean-Christophe Baret; Andrew J. de; Mello; Douglas Densmore; Andrew D. Griffiths,,Droplet-based microfluidics,2023,Nature Reviews Methods Primers,,,,,,,10.1038/s43586-023-00212-3,https://link.springer.com/article/10.1038/s43586-023-00212-3,Journal Article
Lan Huang; Da-Lin Li; Kang-Ping Wang; Teng Gao; Adriano Tavares,Lan Huang; Da-Lin Li; Kang-Ping Wang; Teng Gao; Adriano Tavares,,A Survey on Performance Optimization of High-Level Synthesis Tools,2020,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-020-9414-8,https://link.springer.com/article/10.1007/s11390-020-9414-8,Journal Article
Jie Ren; Guangming Tang; Feng Wang; Siqi Li; Peiyao Qu; Xiaoping Gao; Liliang Ying; Shucheng Yang; Binhan Liu; Xue Zhang; Xi Gao; Wei Peng; Zhen Wang,Jie Ren; Guangming Tang; Feng Wang; Siqi Li; Peiyao Qu; Xiaoping Gao; Liliang Ying; Shucheng Yang; Binhan Liu; Xue Zhang; Xi Gao; Wei Peng; Zhen Wang,,Superconducting single flux quantum (SFQ) technology for power-efficiency computing,2022,CCF Transactions on High Performance Computing,,,,,,,10.1007/s42514-022-00114-y,https://link.springer.com/article/10.1007/s42514-022-00114-y,Journal Article
Xiao-Bing Chen; Hao Qi; Shao-Hui Peng; Yi-Min Zhuang; Tian Zhi; Yun-Ji Chen,Xiao-Bing Chen; Hao Qi; Shao-Hui Peng; Yi-Min Zhuang; Tian Zhi; Yun-Ji Chen,,Tetris: A Heuristic Static Memory Management Framework for Uniform Memory Multicore Neural Network Accelerators,2022,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-021-1213-3,https://link.springer.com/article/10.1007/s11390-021-1213-3,Journal Article
Hanan HussainP. S. TamizharasanC. S. Rahul,Hanan HussainP. S. TamizharasanC. S. Rahul,,Design possibilities and challenges of DNN models: a review on the perspective of end devices,2022,Artificial Intelligence Review,,,,,,,10.1007/s10462-022-10138-z,https://link.springer.com/article/10.1007/s10462-022-10138-z,Journal Article
Sahai VedantD’Costa Jason; Srivastava Mayank; Mehra Mahendra; Kalbande Dhananjay,Sahai VedantD’Costa Jason; Srivastava Mayank; Mehra Mahendra; Kalbande Dhananjay,,Leveraging Deep Learning and IoT for Monitoring COVID19 Safety Guidelines Within College Campus,2021,Advanced Computing,,,,,,,10.1007/978-981-16-0401-0_3,https://link.springer.com/chapter/10.1007/978-981-16-0401-0_3,Conference Paper
Emil Njor; Jan Madsen; Xenofon Fafoutis,Emil Njor; Jan Madsen; Xenofon Fafoutis,,A Primer for tinyML Predictive Maintenance: Input and Model Optimisation,2022,Artificial Intelligence Applications and Innovations,,,,,,,10.1007/978-3-031-08337-2_6,https://link.springer.com/chapter/10.1007/978-3-031-08337-2_6,Conference Paper
Jaikrishna Manojkumar Patil; Johannes Bayer; Andreas Dengel,Jaikrishna Manojkumar Patil; Johannes Bayer; Andreas Dengel,,Graph Neural Networks for Circuit Diagram Pattern Generation,2023,Deep Learning Theory and Applications,,,,,,,10.1007/978-3-031-39059-3_24,https://link.springer.com/chapter/10.1007/978-3-031-39059-3_24,Conference Paper
Austin Davis; Surekha Paneerselvam,Austin Davis; Surekha Paneerselvam,,Design and Development of AUV for Coral Reef Inspection and Geotagging Using CV/ML,2023,Innovations in Data Analytics,,,,,,,10.1007/978-981-99-0550-8_47,https://link.springer.com/chapter/10.1007/978-981-99-0550-8_47,Conference Paper
Arish Sateesan; Sharad SinhaK. G. SmithaA. P. Vinod,Arish Sateesan; Sharad SinhaK. G. SmithaA. P. Vinod,,A Survey of Algorithmic and Hardware Optimization Techniques for Vision Convolutional Neural Networks on FPGAs,2021,Neural Processing Letters,,,,,,,10.1007/s11063-021-10458-1,https://link.springer.com/article/10.1007/s11063-021-10458-1,Journal Article
Vladimir Herdt; Rolf Drechsler,Vladimir Herdt; Rolf Drechsler,,"Advanced virtual prototyping for cyber-physical systems using RISC-V: implementation, verification and challenges",2021,Science China Information Sciences,,,,,,,10.1007/s11432-020-3308-4,https://link.springer.com/article/10.1007/s11432-020-3308-4,Journal Article
Tsung-Han Tsai; Chiao-Li Wang,Tsung-Han Tsai; Chiao-Li Wang,,GMM-Based Speaker Verification System with Hardware MFCC in SoC Design,2023,Multimedia Tools and Applications,,,,,,,10.1007/s11042-023-17561-6,https://link.springer.com/article/10.1007/s11042-023-17561-6,Journal Article
Atiyeh Gheibi-Fetrat; Fatemeh Serajeh Hassani; Negar Akbarzadeh; Amir Mirzaei; Mahmoud Reza Kheyrati-Fard; Ahmad Javadi Nezhad; Jeong-A. Lee; Hamid Sarbazi-Azad,Atiyeh Gheibi-Fetrat; Fatemeh Serajeh Hassani; Negar Akbarzadeh; Amir Mirzaei; Mahmoud Reza Kheyrati-Fard; Ahmad Javadi Nezhad; Jeong-A. Lee; Hamid Sarbazi-Azad,,A comprehensive review and classification of micro-scale and macro-scale interconnection network simulators for research and education in network-based computing systems,2025,The Journal of Supercomputing,,,,,,,10.1007/s11227-025-08038-4,https://link.springer.com/article/10.1007/s11227-025-08038-4,Journal Article
R. SivaramanH. Naresh KumarD. MuralidharanR. MuthaiahV. S. Shankar Sriram,R. SivaramanH. Naresh KumarD. MuralidharanR. MuthaiahV. S. Shankar Sriram,,Towards robust true random number generation: addressing vulnerabilities in dual entropy source design,2025,Analog Integrated Circuits and Signal Processing,,,,,,,10.1007/s10470-025-02488-9,https://link.springer.com/article/10.1007/s10470-025-02488-9,Journal Article
Yun Wu; Andrew M. Wallace; João F.C. Mota; Andreas Aßmann; Brian Stewart,Yun Wu; Andrew M. Wallace; João F.C. Mota; Andreas Aßmann; Brian Stewart,,"Efficient Reconfigurable Mixed Precision <span class=""mathjax-tex"">\(\ell _1\)</span> Solver for Compressive Depth Reconstruction",2022,Journal of Signal Processing Systems,,,,,,,10.1007/s11265-022-01766-3,https://link.springer.com/article/10.1007/s11265-022-01766-3,Journal Article
Fabian KreßJulian Hoefer; Tim Hotfilter; Iris Walter; El Mahdi El Annabi; Tanja HarbaumJürgen Becker,Fabian KreßJulian Hoefer; Tim Hotfilter; Iris Walter; El Mahdi El Annabi; Tanja HarbaumJürgen Becker,,Automated Search for Deep Neural Network Inference Partitioning on Embedded FPGA,2023,Machine Learning and Principles and Practice of Knowledge Discovery in Databases,,,,,,,10.1007/978-3-031-23618-1_37,https://link.springer.com/chapter/10.1007/978-3-031-23618-1_37,Conference Paper
Wei Hu; Kejie Hu; Fang Liu; Jie Fan,Wei Hu; Kejie Hu; Fang Liu; Jie Fan,,Hardware and Software Co-optimization for Windows Attention,2022,"Knowledge Science, Engineering and Management",,,,,,,10.1007/978-3-031-10989-8_52,https://link.springer.com/chapter/10.1007/978-3-031-10989-8_52,Conference Paper
Erdal Mutlu; Ruiqin Tian; Bin Ren; Sriram Krishnamoorthy; Roberto Gioiosa; Jacques Pienaar; Gokcen Kestor,Erdal Mutlu; Ruiqin Tian; Bin Ren; Sriram Krishnamoorthy; Roberto Gioiosa; Jacques Pienaar; Gokcen Kestor,,COMET: A Domain-Specific Compilation of High-Performance Computational Chemistry,2022,Languages and Compilers for Parallel Computing,,,,,,,10.1007/978-3-030-95953-1_7,https://link.springer.com/chapter/10.1007/978-3-030-95953-1_7,Conference Paper
Lilas Alrahis; Likhitha Mankali; Satwik Patnaik; Abhrajit Sengupta; Johann Knechtel; Ozgur Sinanoglu,Lilas Alrahis; Likhitha Mankali; Satwik Patnaik; Abhrajit Sengupta; Johann Knechtel; Ozgur Sinanoglu,,UN-SPLIT: Attacking Split Manufacturing Using Link Prediction in Graph Neural Networks,2024,"Security, Privacy, and Applied Cryptography Engineering",,,,,,,10.1007/978-3-031-51583-5_12,https://link.springer.com/chapter/10.1007/978-3-031-51583-5_12,Conference Paper
